s.index	Longitude	Latitude	Year	Month	Day	Emergencias	TRI_MEAN	TEM_MAX_MEAN	TEM_MIN_MEAN	PRESIPI_MEAN
12	-78.620921	-1.240118	2014	8	6	1	0.006319444	24	11	1
12	-78.620921	-1.240118	2014	11	4	1	0.005393519	19	8	12
12	-78.618041	-1.244799	2014	8	7	1	0.003981481	25	7	0
12	-78.620759	-1.24138	2014	8	11	1	0.005023148	25	9	0
12	-78.617621	-1.236549	2014	8	12	1	0.004305556	24	9	1
12	-78.622055	-1.240174	2014	8	14	1	0.002835648	19	8	0
12	-78.616386	-1.246002	2014	8	24	1	0.008148148	20	8	0
12	-78.618483	-1.242923	2014	9	7	1	0.009710648	25	17	0
12	-78.619974	-1.244777	2014	9	7	1	0.001284722	25	17	0
12	-78.619974	-1.244777	2014	11	20	1	0.00275463	22	12	0
12	-78.616911	-1.236954	2014	9	12	1	0.006759259	23	14	0
12	-78.620677	-1.243712	2014	9	17	1	0.005810185	25	15	0
12	-78.619362	-1.245705	2014	9	24	1	0.002766204	23	10	0
12	-78.619362	-1.245705	2014	10	26	1	0.000798611	21	11	0
12	-78.619362	-1.245705	2014	12	13	1	0.016145833	23	13	0
12	-78.622122	-1.238615	2014	9	30	1	0.002627315	26	18	0
12	-78.623696	-1.241606	2014	10	7	1	0.004108796	23	14	0
12	-78.62242	-1.243738	2014	10	11	1	0.003576389	20	11	2
12	-78.62242	-1.243738	2014	10	19	1	0.002094907	20	12	0
12	-78.617971	-1.245694	2014	10	20	1	0.003587963	20	16	0
12	-78.619791	-1.243019	2014	10	28	1	0.001759259	19	10	0
12	-78.62294	-1.243598	2014	10	29	1	0.006759259	21	12	0
12	-78.61686	-1.237388	2014	11	9	1	0.031909722	18	8	23
12	-78.622967	-1.243664	2014	11	12	1	0.010659722	17	8	0
12	-78.617418	-1.239896	2014	11	15	1	0.006759259	9	8	0
12	-78.618274	-1.240219	2014	11	22	1	0.005856481	20	11	0
12	-78.617167	-1.247042	2014	11	28	1	0.009328704	24	8	0
12	-78.616068	-1.238295	2014	12	6	1	0.005798611	25	11	1
12	-78.622902	-1.241763	2014	12	15	1	0.002233796	25	6	0
12	-78.621291	-1.239698	2014	12	16	1	0.003217593	24	6	0
12	-78.623703	-1.241619	2014	12	22	1	0.003726852	20	8	0
12	-78.61715	-1.240787	2014	12	24	1	0.001388889	26	15	0
12	-78.622234	-1.242895	2014	12	31	1	0.006111111	24	15	0
11	-78.612325	-1.271152	2014	6	4	1	0.004166667	24	14	0
11	-78.611188	-1.27402	2014	6	5	1	0.004224537	21	12	0
11	-78.611472	-1.272039	2014	6	6	1	0.0075	19	11	0
11	-78.61052	-1.281207	2014	6	8	1	0.007488426	18	12	3
11	-78.610958	-1.274828	2014	6	10	1	0.003506944	18	9	0
11	-78.610958	-1.274828	2014	11	25	1	0.001921296	22	13	0
11	-78.611222	-1.273827	2014	6	14	1	0.007118056	25	9	0
11	-78.609505	-1.270088	2014	6	17	1	0.004930556	24	16	0
11	-78.611498	-1.272145	2014	6	19	1	0.010636574	25	21	0
11	-78.607003	-1.26895	2014	6	20	1	0.009722222	10	7	0
11	-78.611508	-1.272274	2014	6	22	1	0.00369213	27	16	0
11	-78.611508	-1.272274	2014	6	26	1	0.003946759	21	12	0
11	-78.611508	-1.272274	2014	8	31	1	0.004791667	26	9	0
11	-78.611508	-1.272274	2014	12	31	1	0.02099537	24	15	0
11	-78.603184	-1.273527	2014	6	22	1	0.002106481	27	16	0
11	-78.611687	-1.270925	2014	6	25	1	0.007106481	22	11	2
11	-78.611687	-1.270925	2014	6	28	1	0.010462963	25	9	0
11	-78.611687	-1.270925	2014	6	29	1	0.007604167	26	16	0
11	-78.611687	-1.270925	2014	7	7	1	0.00212963	22	16	1
11	-78.611687	-1.270925	2014	7	13	1	0.006759259	23	11	0
11	-78.611687	-1.270925	2014	7	27	1	0.013217593	25	19	0
11	-78.611687	-1.270925	2014	8	4	1	0.00412037	23	9	0
11	-78.611687	-1.270925	2014	9	3	1	0.001967593	21	8	0
11	-78.611687	-1.270925	2014	10	10	1	0.012604167	22	13	18
11	-78.611687	-1.270925	2014	10	12	1	0.002048611	28	21	4
11	-78.611687	-1.270925	2014	10	23	1	0.006759259	14	12	0
11	-78.611687	-1.270925	2014	11	14	1	0.005636574	22	15	0
11	-78.611687	-1.270925	2014	11	25	1	0.004085648	22	13	0
11	-78.611687	-1.270925	2014	12	1	1	0.000868056	24	8	0
11	-78.611687	-1.270925	2014	12	8	1	0.030972222	25	8	0
11	-78.611687	-1.270925	2014	12	29	1	0.007152778	23	15	0
11	-78.611618	-1.272926	2014	6	26	1	0.017905093	21	12	0
11	-78.611618	-1.271809	2014	11	22	1	0.002928241	20	11	0
11	-78.611698	-1.270948	2014	7	2	1	0.006759259	24	15	0
11	-78.609659	-1.27872	2014	7	4	1	0.006759259	23	15	0
11	-78.609938	-1.277875	2014	7	5	1	0.003611111	12	11	0
11	-78.617671	-1.274517	2014	7	6	1	0.006851852	22	9	0
11	-78.615325	-1.277284	2014	7	6	1	0.006354167	22	9	0
11	-78.608952	-1.281744	2014	7	10	1	0.005462963	18	5	0
11	-78.608952	-1.281744	2014	7	22	1	0.0065625	27	20	0
11	-78.608952	-1.281744	2014	9	21	1	0.006782407	22	11	0
11	-78.608952	-1.281744	2014	9	30	1	0.033125	26	18	0
11	-78.608952	-1.281744	2014	11	7	1	0.015104167	21	10	2
11	-78.608952	-1.281744	2014	11	14	1	0.006759259	22	15	0
11	-78.608952	-1.281744	2014	11	16	1	0.006759259	22	13	4
11	-78.608952	-1.281744	2014	12	17	1	0.012141204	20	16	1
11	-78.610785	-1.275217	2014	7	13	1	0.011238426	23	11	0
11	-78.609978	-1.277966	2014	7	14	1	0.007962963	25	18	0
11	-78.609978	-1.277966	2014	7	26	1	0.005138889	17	5	0
11	-78.609978	-1.277966	2014	7	29	1	0.007048611	26	17	0
11	-78.609978	-1.277966	2014	9	23	1	0.012708333	25	14	1
11	-78.609978	-1.277966	2014	10	11	1	0.006759259	20	11	2
11	-78.608221	-1.284372	2014	7	18	1	0.023009259	25	7	0
11	-78.603387	-1.27747	2014	7	22	1	0.010115741	27	20	0
11	-78.611759	-1.271381	2014	7	22	1	0.011400463	27	20	0
11	-78.623685	-1.277152	2014	7	23	1	0.003912037	26	6	0
11	-78.623685	-1.277152	2014	9	20	1	0.007569444	23	14	1
11	-78.611635	-1.271243	2014	7	27	1	0.015046296	25	19	0
11	-78.613338	-1.279209	2014	7	31	1	0.008680556	26	7	0
11	-78.611335	-1.27341	2014	8	2	1	0.012152778	24	8	0
11	-78.611817	-1.271471	2014	8	17	1	0.023634259	25	10	0
11	-78.611531	-1.27159	2014	8	17	1	0.003344907	25	10	0
11	-78.611159	-1.274219	2014	8	26	1	0.003796296	22	10	0
11	-78.610277	-1.277136	2014	8	26	1	0.007118056	22	10	0
11	-78.619538	-1.276946	2014	8	27	1	0.012326389	24	9	0
11	-78.60539	-1.270991	2014	8	29	1	0.003020833	20	8	0
11	-78.60539	-1.270991	2014	9	2	1	0.006550926	26	5	0
11	-78.60539	-1.270991	2014	12	8	1	0.001458333	25	8	0
11	-78.617707	-1.274479	2014	8	30	1	0.002291667	21	8	1
11	-78.613463	-1.282482	2014	9	15	1	0.012939815	20	14	6
11	-78.611334	-1.273606	2014	9	17	1	0.012314815	25	15	0
11	-78.611507	-1.272562	2014	9	17	1	0.015231481	25	15	0
11	-78.611914	-1.271467	2014	9	22	1	0.014560185	19	12	3
11	-78.611429	-1.272836	2014	9	22	1	0.006759259	19	12	3
11	-78.611887	-1.271585	2014	9	23	1	0.013310185	25	14	1
11	-78.603157	-1.284362	2014	9	28	1	0.00849537	21	8	0
11	-78.610598	-1.275974	2014	9	29	1	0.010162037	25	8	0
11	-78.611575	-1.271771	2014	10	11	1	0.010902778	20	11	2
11	-78.620101	-1.27596	2014	10	11	1	0.007592593	20	11	2
11	-78.620101	-1.27596	2014	12	19	1	0.012638889	23	10	4
11	-78.617522	-1.273296	2014	10	13	1	0.004247685	20	8	0
11	-78.617501	-1.274545	2014	10	13	1	0.003796296	20	8	0
11	-78.617659	-1.277734	2014	10	15	1	0.002604167	25	9	0
11	-78.617659	-1.277734	2014	12	11	1	0.033148148	23	15	0
11	-78.610454	-1.276438	2014	10	19	1	0.006759259	20	12	0
11	-78.59985	-1.279557	2014	10	25	1	0.006759259	23	12	7
11	-78.611645	-1.271146	2014	11	15	1	0.006759259	9	8	0
11	-78.61	-1.277885	2014	11	15	1	0.009675926	9	8	0
11	-78.61	-1.277885	2014	12	11	1	0.001666667	23	15	0
11	-78.608224	-1.274591	2014	11	18	1	0.013981481	22	6	1
11	-78.613984	-1.278705	2014	11	18	1	0.028622685	22	6	1
11	-78.614323	-1.271703	2014	11	19	1	0.005405093	22	12	1
11	-78.609972	-1.278073	2014	11	22	1	0.004490741	20	11	0
11	-78.611146	-1.274149	2014	11	22	1	0.004236111	20	11	0
11	-78.615895	-1.276726	2014	11	29	1	0.006898148	25	10	0
11	-78.611728	-1.271247	2014	12	17	1	0.01025463	20	16	1
11	-78.609888	-1.272114	2014	12	26	1	0.002777778	25	15	0
11	-78.613721	-1.271553	2014	12	27	1	0.006944444	19	9	0
11	-78.617934	-1.280225	2014	12	27	1	0.011805556	19	9	0
1	-78.640327	-1.251183	2014	6	5	1	0.006793981	21	12	0
1	-78.632218	-1.248761	2014	6	6	1	0.004675926	19	11	0
1	-78.632692	-1.250033	2014	6	6	1	0.01005787	19	11	0
1	-78.632692	-1.250033	2014	9	15	1	0.005601852	20	14	6
1	-78.632692	-1.250033	2014	10	4	1	0.010613426	25	8	0
1	-78.63104	-1.247313	2014	6	11	1	0.002511574	21	10	0
1	-78.63104	-1.247313	2014	9	15	1	0.003599537	20	14	6
1	-78.63104	-1.247313	2014	11	13	1	0.006064815	21	12	0
1	-78.632902	-1.252458	2014	6	11	1	0.001944444	21	10	0
1	-78.632902	-1.252458	2014	7	8	1	0.004490741	22	9	0
1	-78.632902	-1.252458	2014	7	25	1	0.011921296	24	9	0
1	-78.632902	-1.252458	2014	7	27	1	0.005185185	25	19	0
1	-78.632902	-1.252458	2014	9	27	1	0.001967593	26	7	1
1	-78.632902	-1.252458	2014	10	3	1	0.006261574	19	5	0
1	-78.632902	-1.252458	2014	10	31	1	0.001539352	20	9	5
1	-78.632902	-1.252458	2014	11	8	1	0.004953704	22	10	14
1	-78.632902	-1.252458	2014	12	4	2	0.001689815	20	15	3
1	-78.632902	-1.252458	2014	12	7	1	0.005428241	20	10	0
1	-78.632902	-1.252458	2014	12	15	1	0.008333333	25	6	0
1	-78.64002	-1.251723	2014	6	14	1	0.004594907	25	9	0
1	-78.64002	-1.251723	2014	11	8	1	0.009097222	22	10	14
1	-78.64002	-1.251723	2014	11	18	1	0.001863426	22	6	1
1	-78.644722	-1.254979	2014	6	14	1	0.009594907	25	9	0
1	-78.641611	-1.256833	2014	6	20	1	0.003900463	10	7	0
1	-78.641611	-1.256833	2014	7	4	1	0.011979167	23	15	0
1	-78.641611	-1.256833	2014	8	1	1	0.003946759	26	20	0
1	-78.641611	-1.256833	2014	8	17	1	0.000868056	25	10	0
1	-78.641611	-1.256833	2014	11	30	1	0.008402778	25	12	0
1	-78.637892	-1.254968	2014	6	21	1	0.003263889	24	8	0
1	-78.637892	-1.254968	2014	7	27	1	0.016006944	25	19	0
1	-78.637892	-1.254968	2014	8	15	1	0.003298611	24	8	0
1	-78.637892	-1.254968	2014	9	3	1	0.001516204	21	8	0
1	-78.637892	-1.254968	2014	11	21	1	0.006423611	21	17	0
1	-78.632741	-1.250132	2014	6	23	1	0.008842593	19	8	1
1	-78.636259	-1.254136	2014	6	25	1	0.00650463	22	11	2
1	-78.636259	-1.254136	2014	6	30	1	0.030590278	19	14	6
1	-78.632504	-1.250308	2014	6	26	1	0.00087963	21	12	0
1	-78.632504	-1.250308	2014	7	24	1	0.004490741	28	18	0
1	-78.632504	-1.250308	2014	8	18	1	0.002326389	22	17	0
1	-78.632504	-1.250308	2014	10	19	1	0.002986111	20	12	0
1	-78.636731	-1.255869	2014	6	27	1	0.011400463	24	15	0
1	-78.641428	-1.256828	2014	6	28	1	0.005196759	25	9	0
1	-78.641428	-1.256828	2014	11	21	1	0.013680556	21	17	0
1	-78.640475	-1.251313	2014	6	30	1	0.005636574	19	14	6
1	-78.640475	-1.251313	2014	12	17	1	0.009930556	20	16	1
1	-78.638783	-1.255384	2014	7	2	1	0.001076389	24	15	0
1	-78.638783	-1.255384	2014	11	16	1	0.006018519	22	13	4
1	-78.63868	-1.253294	2014	7	7	1	0.005914352	22	16	1
1	-78.643459	-1.256007	2014	7	20	1	0.015636574	23	5	0
1	-78.638667	-1.249872	2014	11	7	1	0.00599537	21	10	2
1	-78.630973	-1.246404	2014	7	25	1	0.009282407	24	9	0
1	-78.63129	-1.247475	2014	7	27	1	0.007094907	25	19	0
1	-78.63129	-1.247475	2014	9	20	1	0.002534722	23	14	1
1	-78.63129	-1.247475	2014	12	31	1	0.006759259	24	15	0
1	-78.641436	-1.256707	2014	8	3	1	0.002615741	24	8	0
1	-78.632474	-1.250241	2014	8	5	1	0.004212963	20	8	0
1	-78.638277	-1.248916	2014	8	6	1	0.002118056	24	11	1
1	-78.641447	-1.256752	2014	8	10	1	0.003518519	20	6	0
1	-78.64313	-1.253699	2014	8	12	1	0.015347222	24	9	1
1	-78.631224	-1.247442	2014	8	14	1	0.002418981	19	8	0
1	-78.631224	-1.247442	2014	10	31	1	0.006574074	20	9	5
1	-78.63252	-1.250299	2014	8	17	1	0.004537037	25	10	0
1	-78.632838	-1.248629	2014	9	4	1	0.007731481	23	6	0
1	-78.635221	-1.248027	2014	9	6	1	0.003553241	24	4	0
1	-78.632979	-1.248205	2014	9	12	1	0.006550926	23	14	0
1	-78.642175	-1.255275	2014	9	15	1	0.005208333	20	14	6
1	-78.635105	-1.250913	2014	9	23	1	0.010150463	25	14	1
1	-78.635105	-1.250913	2014	11	2	1	0.004803241	20	9	6
1	-78.63233	-1.249408	2014	10	10	1	0.014467593	22	13	18
1	-78.636803	-1.254408	2014	10	19	1	0.006759259	20	12	0
1	-78.636207	-1.251308	2014	10	20	1	0.008148148	20	16	0
1	-78.642341	-1.252983	2014	10	20	1	0.002800926	20	16	0
1	-78.639573	-1.255176	2014	10	21	1	0.006759259	25	11	10
1	-78.634302	-1.24956	2014	10	31	1	0.011643519	20	9	5
1	-78.634302	-1.24956	2014	12	12	1	0.01056713	23	13	0
1	-78.638512	-1.24896	2014	11	18	1	0.006759259	22	6	1
1	-78.64259	-1.251988	2014	11	19	1	0.003657407	22	12	1
1	-78.631392	-1.247325	2014	11	22	1	0.015532407	20	11	0
1	-78.630956	-1.246007	2014	11	22	1	0.006759259	20	11	0
1	-78.642872	-1.255995	2014	11	23	1	0.007974537	20	9	0
1	-78.640154	-1.251053	2014	11	29	1	0.004803241	25	10	0
1	-78.638284	-1.25555	2014	12	12	1	0.006759259	23	13	0
1	-78.632481	-1.250187	2014	12	16	1	0.002037037	24	6	0
10	-78.625361	-1.276995	2014	6	5	1	0.002916667	21	12	0
10	-78.625361	-1.276995	2014	8	8	1	0.008240741	25	10	0
10	-78.625361	-1.276995	2014	8	20	1	0.001145833	23	6	0
10	-78.625361	-1.276995	2014	8	22	1	0.001469907	24	9	0
10	-78.625361	-1.276995	2014	9	2	1	0.006759259	26	5	0
10	-78.625361	-1.276995	2014	10	29	1	0.002835648	21	12	0
10	-78.636838	-1.293351	2014	6	5	1	0.006759259	21	12	0
10	-78.636838	-1.293351	2014	7	24	1	0.003148148	28	18	0
10	-78.636838	-1.293351	2014	8	26	1	0.010706019	22	10	0
10	-78.636838	-1.293351	2014	9	3	1	0.006759259	21	8	0
10	-78.636838	-1.293351	2014	10	17	1	0.002222222	25	14	13
10	-78.636838	-1.293351	2014	10	29	1	0.004884259	21	12	0
10	-78.636838	-1.293351	2014	11	22	1	0.006759259	20	11	0
10	-78.642282	-1.290747	2014	6	12	1	0.001597222	27	16	0
10	-78.630694	-1.279594	2014	6	13	1	0.002696759	23	10	0
10	-78.630694	-1.279594	2014	7	9	1	0.003622685	27	19	0
10	-78.630694	-1.279594	2014	8	7	1	0.005960648	25	7	0
10	-78.630694	-1.279594	2014	8	15	1	0.00244213	24	8	0
10	-78.630694	-1.279594	2014	9	20	1	0.001574074	23	14	1
10	-78.630694	-1.279594	2014	12	6	1	0.006759259	25	11	1
10	-78.636221	-1.282676	2014	6	14	1	0.020162037	25	9	0
10	-78.636221	-1.282676	2014	7	3	1	0.026412037	25	7	0
10	-78.640848	-1.281824	2014	6	21	1	0.00619213	24	8	0
10	-78.640848	-1.281824	2014	7	12	1	0.017418981	26	18	0
10	-78.640848	-1.281824	2014	12	15	1	0.017407407	25	6	0
10	-78.630432	-1.278806	2014	7	4	1	0.002673611	23	15	0
10	-78.630105	-1.27695	2014	7	21	1	0.002986111	25	10	0
10	-78.630146	-1.277164	2014	7	27	1	0.001458333	25	19	0
10	-78.622804	-1.280932	2014	7	29	1	0.007673611	26	17	0
10	-78.64239	-1.292435	2014	7	30	1	0.006631944	22	19	0
10	-78.629903	-1.28115	2014	8	9	2	0.002222222	20	8	0
10	-78.62806	-1.279943	2014	8	16	1	0.002337963	26	9	0
10	-78.631557	-1.282728	2014	8	16	1	0.001076389	26	9	0
10	-78.635441	-1.294483	2014	9	6	1	0.009710648	24	4	0
10	-78.63005	-1.277003	2014	9	10	1	0.014652778	25	14	0
10	-78.631142	-1.281176	2014	9	13	1	0.005787037	21	6	0
10	-78.635056	-1.29393	2014	9	13	1	0.006759259	21	6	0
10	-78.630516	-1.278911	2014	9	19	1	0.001909722	12	10	0
10	-78.630516	-1.278911	2014	11	17	1	0.006921296	19	8	6
10	-78.630133	-1.277026	2014	9	20	1	0.006759259	23	14	1
10	-78.635155	-1.284259	2014	9	23	1	0.005300926	25	14	1
10	-78.634789	-1.292918	2014	9	24	1	0.005914352	23	10	0
10	-78.632664	-1.286489	2014	10	1	1	0.012303241	24	9	0
10	-78.630344	-1.280385	2014	10	26	1	0.017083333	21	11	0
10	-78.626192	-1.276237	2014	10	30	1	0.006921296	21	6	3
10	-78.626192	-1.276237	2014	12	3	1	0.001458333	26	6	0
10	-78.629859	-1.275799	2014	12	26	1	0.002777778	25	15	0
10	-78.641542	-1.292615	2014	11	1	1	0.011851852	20	7	7
10	-78.63393	-1.286087	2014	11	7	1	0.020949074	21	10	2
10	-78.628812	-1.283629	2014	11	15	1	0.003518519	9	8	0
10	-78.628902	-1.283143	2014	11	17	1	0.003645833	19	8	6
10	-78.630553	-1.279052	2014	11	21	1	0.014490741	21	17	0
10	-78.630766	-1.279846	2014	12	5	1	0.001655093	20	10	0
10	-78.632775	-1.287067	2014	12	17	1	0.003599537	20	16	1
10	-78.629925	-1.276132	2014	12	18	1	0.002638889	12	11	0
10	-78.641412	-1.282851	2014	12	18	1	0.002696759	12	11	0
10	-78.625147	-1.277131	2014	12	22	1	0.003518519	20	8	0
10	-78.627371	-1.286454	2014	12	28	1	0.009988426	13	12	7
10	-78.629864	-1.275642	2014	12	30	1	0.006608796	21	10	2
23	-78.624997	-1.264378	2014	6	5	1	0.003819444	21	12	0
23	-78.627931	-1.264338	2014	6	8	1	0.002199074	18	12	3
23	-78.625021	-1.264468	2014	6	11	1	0.001064815	21	10	0
23	-78.625021	-1.264468	2014	6	29	1	0.002766204	26	16	0
23	-78.625021	-1.264468	2014	7	18	1	0.003263889	25	7	0
23	-78.625021	-1.264468	2014	7	26	1	0.002384259	17	5	0
23	-78.625021	-1.264468	2014	9	14	1	0.001203704	22	11	1
23	-78.625021	-1.264468	2014	12	13	1	0.006759259	23	13	0
23	-78.629671	-1.265044	2014	6	15	1	0.002291667	25	21	0
23	-78.629671	-1.265044	2014	11	29	1	0.000925926	25	10	0
23	-78.629669	-1.259143	2014	6	16	1	0.002384259	10	7	0
23	-78.6273	-1.26001	2014	6	18	1	0.004930556	23	10	0
23	-78.6273	-1.26001	2014	7	12	1	0.003738426	26	18	0
23	-78.628752	-1.259393	2014	6	21	1	0.006111111	24	8	0
23	-78.629591	-1.261682	2014	6	21	1	0.006238426	24	8	0
23	-78.629591	-1.261682	2014	6	24	1	0.001111111	22	16	3
23	-78.629591	-1.261682	2014	6	25	1	0.015613426	22	11	2
23	-78.629591	-1.261682	2014	11	7	1	0.019016204	21	10	2
23	-78.629591	-1.261682	2014	11	20	1	0.001099537	22	12	0
23	-78.629848	-1.263461	2014	6	25	1	0.004803241	22	11	2
23	-78.628049	-1.2634	2014	6	26	1	0.000868056	21	12	0
23	-78.628678	-1.261068	2014	6	27	1	0.003425926	24	15	0
23	-78.62756	-1.264307	2014	6	28	1	0.006759259	25	9	0
23	-78.625034	-1.264511	2014	6	30	1	0.002280093	19	14	6
23	-78.628957	-1.262564	2014	7	11	1	0.003043981	26	20	0
23	-78.628957	-1.262564	2014	8	11	1	0.005231481	25	9	0
23	-78.628957	-1.262564	2014	11	2	1	0.0025	20	9	6
23	-78.628174	-1.264336	2014	7	19	1	0.000810185	26	18	0
23	-78.629699	-1.265057	2014	7	23	1	0.003240741	26	6	0
23	-78.6286	-1.261023	2014	7	23	1	0.002395833	26	6	0
23	-78.6286	-1.261023	2014	8	14	1	0.002511574	19	8	0
23	-78.627692	-1.264347	2014	8	5	1	0.001863426	20	8	0
23	-78.628203	-1.263376	2014	8	7	1	0.003784722	25	7	0
23	-78.628203	-1.263376	2014	11	17	1	0.01443287	19	8	6
23	-78.62855	-1.261283	2014	8	19	1	0.000983796	23	9	0
23	-78.62855	-1.261283	2014	9	9	1	0.001226852	26	23	1
23	-78.630419	-1.265644	2014	8	19	1	0.006759259	23	9	0
23	-78.628719	-1.260643	2014	9	1	1	0.006759259	25	6	0
23	-78.628719	-1.260643	2014	9	16	1	0.004131944	23	11	0
23	-78.628719	-1.260643	2014	9	24	1	0.019826389	23	10	0
23	-78.628719	-1.260643	2014	10	31	1	0.006087963	20	9	5
23	-78.62453	-1.261284	2014	10	24	1	0.004675926	21	14	0
23	-78.630707	-1.265892	2014	9	13	1	0.002604167	21	6	0
23	-78.630707	-1.265892	2014	9	22	1	0.010104167	19	12	3
23	-78.630707	-1.265892	2014	12	18	1	0.002141204	12	11	0
23	-78.626387	-1.264421	2014	9	26	1	0.028923611	26	7	1
23	-78.626387	-1.264421	2014	11	11	1	0.006759259	16	10	29
23	-78.627808	-1.264183	2014	9	26	1	0.003541667	26	7	1
23	-78.62454	-1.261276	2014	10	6	1	0.006759259	9	7	0
23	-78.628848	-1.264543	2014	10	10	1	0.002268519	22	13	18
23	-78.628848	-1.264543	2014	10	24	1	0.012650463	21	14	0
23	-78.628848	-1.264543	2014	11	14	1	0.005833333	22	15	0
23	-78.628848	-1.264543	2014	11	30	1	0.004768519	25	12	0
23	-78.624837	-1.263436	2014	11	6	1	0.006759259	20	8	6
23	-78.627096	-1.25915	2014	12	11	1	0.005104167	23	15	0
23	-78.628375	-1.264366	2014	12	11	1	0.004988426	23	15	0
23	-78.624957	-1.264108	2014	12	17	1	0.004930556	20	16	1
23	-78.624548	-1.261442	2014	12	19	1	0.006759259	23	10	4
23	-78.624541	-1.261323	2014	12	19	1	0.004988426	23	10	4
23	-78.624587	-1.261295	2014	12	21	1	0.006759259	19	6	9
23	-78.628807	-1.257904	2014	12	30	1	0.006759259	21	10	2
15	-78.622394	-1.251166	2014	6	7	1	0.008472222	21	14	0
15	-78.622394	-1.251166	2014	7	10	1	0.005740741	18	5	0
15	-78.622394	-1.251166	2014	8	10	1	0.003518519	20	6	0
15	-78.622394	-1.251166	2014	8	21	1	0.005740741	26	14	0
15	-78.622913	-1.253874	2014	6	11	1	0.000856481	21	10	0
15	-78.622913	-1.253874	2014	6	21	1	0.005138889	24	8	0
15	-78.622913	-1.253874	2014	8	15	1	0.035300926	24	8	0
15	-78.622913	-1.253874	2014	11	15	1	0.00505787	9	8	0
15	-78.622913	-1.253874	2014	11	16	1	0.014363426	22	13	4
15	-78.624479	-1.256138	2014	6	16	1	0.010636574	10	7	0
15	-78.624479	-1.256138	2014	9	4	1	0.006145833	23	6	0
15	-78.624479	-1.256138	2014	11	26	1	0.006759259	20	17	0
15	-78.624753	-1.254222	2014	6	21	1	0.005636574	24	8	0
15	-78.624753	-1.254222	2014	6	29	1	0.015185185	26	16	0
15	-78.624641	-1.25507	2014	6	22	1	0.002233796	27	16	0
15	-78.626759	-1.256476	2014	6	22	1	0.010034722	27	16	0
15	-78.626759	-1.256476	2014	6	30	1	0.003541667	19	14	6
15	-78.622617	-1.252656	2014	7	7	1	0.002222222	22	16	1
15	-78.622617	-1.252656	2014	8	9	1	0.006759259	20	8	0
15	-78.622617	-1.252656	2014	9	19	1	0.007546296	12	10	0
15	-78.623819	-1.257385	2014	7	26	1	0.013599537	17	5	0
15	-78.623819	-1.257385	2014	9	27	1	0.005694444	26	7	1
15	-78.623543	-1.256402	2014	7	26	1	0.006759259	17	5	0
15	-78.623543	-1.256402	2014	10	18	1	0.005601852	23	12	8
15	-78.623543	-1.256402	2014	12	25	1	0.006759259	13	12	0
15	-78.624387	-1.256684	2014	7	31	1	0.00130787	26	7	0
15	-78.623214	-1.255145	2014	8	9	1	0.002847222	20	8	0
15	-78.62457	-1.255599	2014	8	12	1	0.004768519	24	9	1
15	-78.62457	-1.255599	2014	11	29	1	0.012835648	25	10	0
15	-78.624797	-1.253844	2014	8	12	1	0.008194444	24	9	1
15	-78.624797	-1.253844	2014	11	16	1	0.007384259	22	13	4
15	-78.624302	-1.257259	2014	8	15	1	0.001134259	24	8	0
15	-78.629221	-1.253555	2014	8	22	1	0.001516204	24	9	0
15	-78.629221	-1.253555	2014	10	2	1	0.002025463	24	11	0
15	-78.629274	-1.25765	2014	8	28	1	0.0046875	24	9	0
15	-78.623502	-1.25627	2014	9	13	1	0.0065625	21	6	0
15	-78.623502	-1.25627	2014	11	4	1	0.00912037	19	8	12
15	-78.631332	-1.256768	2014	10	7	1	0.004236111	23	14	0
15	-78.630908	-1.25737	2014	12	2	1	0.003009259	21	9	0
15	-78.629281	-1.254022	2014	12	10	1	0.003703704	24	11	1
15	-78.628777	-1.257356	2014	12	17	1	0.006759259	20	16	1
15	-78.628744	-1.256775	2014	12	31	1	0.006793981	24	15	0
24	-78.641114	-1.282237	2014	6	8	1	0.012581019	18	12	3
24	-78.642829	-1.288876	2014	7	11	1	0.008912037	26	20	0
24	-78.642829	-1.288876	2014	7	25	1	0.001759259	24	9	0
24	-78.640619	-1.280085	2014	8	31	1	0.006296296	26	9	0
24	-78.640619	-1.280085	2014	11	8	1	0.031643519	22	10	14
24	-78.641841	-1.284195	2014	8	31	1	0.006203704	26	9	0
24	-78.644825	-1.295851	2014	9	26	1	0.006435185	26	7	1
24	-78.641855	-1.284915	2014	11	23	1	0.00087963	20	9	0
18	-78.595662	-1.252308	2014	6	15	1	0.005613426	25	21	0
18	-78.588379	-1.249638	2014	6	18	1	0.007962963	23	10	0
18	-78.588379	-1.249638	2014	12	19	1	0.019479167	23	10	4
18	-78.5858	-1.2541	2014	6	29	1	0.011400463	26	16	0
18	-78.5858	-1.2541	2014	7	6	1	0.009039352	22	9	0
18	-78.5858	-1.2541	2014	7	13	1	0.003518519	23	11	0
18	-78.5858	-1.2541	2014	7	18	1	0.005763889	25	7	0
18	-78.597757	-1.248922	2014	7	19	1	0.002534722	26	18	0
18	-78.597757	-1.248922	2014	12	13	1	0.020844907	23	13	0
18	-78.602829	-1.242275	2014	7	22	1	0.005717593	27	20	0
18	-78.602829	-1.242275	2014	8	27	1	0.006759259	24	9	0
18	-78.602829	-1.242275	2014	9	7	1	0.005381944	25	17	0
